Link,Địa chỉ,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120519575.htm,"Thuỵ Lâm, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội","6,55 tỷ","74,43 triệu/m²",Đã có sổ,Đất nền dự án,5 m,17 m,88 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120519535.htm,"Vân Nội, Xã Vân Nội, Huyện Đông Anh, Hà Nội","8,55 tỷ",90 triệu/m²,Đã có sổ,Đất thổ cư,5.7 m,17 m,95 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120519432.htm,"Trung Oai, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","6,65 tỷ","81,10 triệu/m²",Đã có sổ,Đất thổ cư,5 m,16 m,82 m²,Tây
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/119905490.htm,"Trường Sa, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","3,85 tỷ","81,40 triệu/m²",Đã có sổ,Đất thổ cư,,,47.3 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120472773.htm,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","11,4 tỷ","175,38 triệu/m²",Đã có sổ,Đất nền dự án,4.2 m,15.5 m,65 m²,Tây
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/120518331.htm,"Úc lý, Xã Thanh Văn, Huyện Thanh Oai, Hà Nội","1,99 tỷ","47,38 triệu/m²",Đã có sổ,Đất thổ cư,3.8 m,12 m,42 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120517684.htm,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",5 tỷ,"135,14 triệu/m²",Đã có sổ,Đất thổ cư,3.6 m,,37 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120517214.htm,"Phố Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","9,2 tỷ","158,62 triệu/m²",Đã có sổ,Đất thổ cư,4.8 m,9.46 m,58 m²,Bắc
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120516699.htm,"Đường Đào Xuyên, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","3,75 tỷ","73,53 triệu/m²",Đã có sổ,Đất thổ cư,3.6 m,,51 m²,
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120516462.htm,"Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","4,2 tỷ",75 triệu/m²,Đã có sổ,Đất thổ cư,3.71 m,,56 m²,Tây Nam
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120516404.htm,"Đường Đào Xuyên, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","3,95 tỷ","58,09 triệu/m²",Đã có sổ,Đất thổ cư,5.6 m,,68 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120516095.htm,"chương lộc, Xã Chương Dương, Huyện Thường Tín, Hà Nội","1,38 tỷ","31,36 triệu/m²",Đã có sổ,Đất thổ cư,6 m,7 m,44 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120515994.htm,"Đại Đồng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","5,2 tỷ","148,57 triệu/m²",Đã có sổ,Đất thổ cư,,,35 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120515969.htm,"56, Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",11 tỷ,"109,24 triệu/m²",Đã có sổ,Đất thổ cư,4 m,25 m,100.7 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120493448.htm#px=SR-special_display_ad-[PO-13][PL-default],"Đường An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","4,7 tỷ",94 triệu/m²,Đã có sổ,Đất thổ cư,5 m,10 m,50 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120514342.htm,"cây sung, Thị trấn Phùng, Huyện Đan Phượng, Hà Nội","5,5 tỷ","103,38 triệu/m²",Đã có sổ,Đất nền dự án,3.1 m,17.15 m,53.2 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/120513638.htm,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",11 tỷ,"229,17 triệu/m²",Đã có sổ,Đất thổ cư,,,48 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120513496.htm,"Xuân Khanh, Xã Xuân Sơn, Thị xã Sơn Tây, Hà Nội",2 tỷ,"8,68 triệu/m²",Đã có sổ,Đất thổ cư,,,230.3 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120513429.htm,"Phố Bùi Huy Bích, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","9,2 tỷ","158,62 triệu/m²",Đã có sổ,Đất thổ cư,4.8 m,,58 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119187396.htm,"Đường Dương Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội","10,4 tỷ",208 triệu/m²,Đã có sổ,Đất thổ cư,4.4 m,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120513027.htm,"Khoan tế, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","3,5 tỷ",70 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120512942.htm,"Lỗ Giao, Xã Việt Hùng, Huyện Đông Anh, Hà Nội","2,52 tỷ","51,85 triệu/m²",Đã có sổ,Đất thổ cư,4 m,,48.6 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120512857.htm,"Võ Nguyên Giáp, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","4,2 tỷ","76,36 triệu/m²",Đã có sổ,Đất thổ cư,5 m,11 m,55 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120512663.htm,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",4 tỷ,"70,18 triệu/m²",Đã có sổ,Đất thổ cư,,,57 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119931010.htm,"Liên Phương, Xã Liên Phương, Huyện Thường Tín, Hà Nội","2,85 tỷ","36,54 triệu/m²",Đã có sổ,Đất thổ cư,7 m,12 m,78 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119916893.htm,"Ninh Sở, Xã Ninh Sở, Huyện Thường Tín, Hà Nội","3,79 tỷ","44,07 triệu/m²",Đã có sổ,Đất thổ cư,4 m,20 m,86 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/119874264.htm,"Quất Lâm, Xã Quất Động, Huyện Thường Tín, Hà Nội","1,57 tỷ","33,40 triệu/m²",Đã có sổ,Đất thổ cư,6 m,8 m,47 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120512364.htm#px=SR-special_display_ad-[PO-6][PL-default],"Tân Minh, Xã Tân Minh, Huyện Thường Tín, Hà Nội","1,955 tỷ","28,75 triệu/m²",Đã có sổ,Đất thổ cư,4 m,14 m,68 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120512363.htm,"Tân Minh, Xã Tân Minh, Huyện Thường Tín, Hà Nội","1,955 tỷ","28,75 triệu/m²",Đã có sổ,Đất thổ cư,4 m,15 m,68 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120250037.htm,"Quốc lộ 6, Xã Thủy Xuân Tiên, Huyện Chương Mỹ, Hà Nội","1,4 tỷ","23,33 triệu/m²",Đã có sổ,Đất thổ cư,6 m,,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120512041.htm,"Vệ Linh, Xã Phù Linh, Huyện Sóc Sơn, Hà Nội","1,25 tỷ","20,83 triệu/m²",Đã có sổ,Đất thổ cư,6 m,10 m,60 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120511813.htm,"Đường Võ Nguyên Giáp, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","6,55 tỷ","79,88 triệu/m²",Đã có sổ,Đất thổ cư,5 m,,82 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120511490.htm,"tựu liệt, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội","5,8 tỷ",100 triệu/m²,Đã có sổ,Đất thổ cư,,,58 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120511281.htm,"liên xã, Thị trấn Phú Minh, Huyện Phú Xuyên, Hà Nội","2,13 tỷ","36,10 triệu/m²",Đã có sổ,Đất thổ cư,,,59 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120511179.htm,"liên xã, Xã Chương Dương, Huyện Thường Tín, Hà Nội","2,8 tỷ","34,15 triệu/m²",Đã có sổ,Đất thổ cư,,,82 m²,
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120510943.htm,"Thpt Mỹ Đứcb, Xã An Mỹ, Huyện Mỹ Đức, Hà Nội",899 triệu,"17,91 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,11.2 m,50.2 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120509790.htm,"Thôn Viên Nội, Đường Vân trì, Xã Vân Nội, Huyện Đông Anh, Hà Nội","4,85 tỷ","63,82 triệu/m²",Đã có sổ,Đất thổ cư,5.75 m,13 m,76 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120509729.htm,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","7,2 tỷ",160 triệu/m²,Đã có sổ,Đất thổ cư,3.6 m,,45 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120508368.htm,"Tân Minh, Xã Tân Minh, Huyện Thường Tín, Hà Nội","4,525 tỷ","34,02 triệu/m²",Đã có sổ,Đất thổ cư,12 m,13 m,133 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120359603.htm,"Đường Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","2,85 tỷ","86,36 triệu/m²",Đã có sổ,Đất thổ cư,,,33 m²,
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120437508.htm,"Liên Thôn , Xã Nam Phương Tiến, Huyện Chương Mỹ, Hà Nội","3,8 tỷ","2,97 triệu/m²",Đã có sổ,Đất thổ cư,26 m,45 m,1280 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120507972.htm,"Chương Dương, Xã Chương Dương, Huyện Thường Tín, Hà Nội","1,63 tỷ","29,11 triệu/m²",Đã có sổ,Đất thổ cư,4 m,14 m,56 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120507421.htm,"Ngõ 1111 Đường Tỉnh 72, Xã An Khánh, Huyện Hoài Đức, Hà Nội",630 triệu,"11,45 triệu/m²",Sổ chung / công chứng vi bằng,Đất nông nghiệp,4.2 m,13.1 m,55 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120507184.htm#px=SR-special_display_ad-[PO-2][PL-default],"07, Mỗ Lao, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội","12,8 tỷ","250,98 triệu/m²",Đã có sổ,Đất thổ cư,4.9 m,10.4 m,51 m²,
https://www.nhatot.com/mua-ban-dat-quan-thanh-xuan-ha-noi/120506473.htm,"Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","12,6 tỷ","72,83 triệu/m²",Đang chờ sổ,Đất thổ cư,,,173 m²,
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120506237.htm,"Đường Kim Hoàng, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","5,8 tỷ","82,86 triệu/m²",Đã có sổ,Đất thổ cư,,,70 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/114603977.htm,"Kẻ Vẽ, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội","4,1 tỷ","21,47 triệu/m²",Sổ chung / công chứng vi bằng,Đất công nghiệp,9.4 m,,191 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120505795.htm,"Đường Võ Nguyên Giáp, Xã Tiên Dương, Huyện Đông Anh, Hà Nội","6,65 tỷ","81,10 triệu/m²",Đã có sổ,Đất thổ cư,5 m,16 m,82 m²,
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/120505785.htm,"Đường Nguyễn Khoái, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",5 tỷ,125 triệu/m²,Đã có sổ,Đất thổ cư,,,40 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119975367.htm,"Phố Phạm Khắc Quảng, Phường Giang Biên, Quận Long Biên, Hà Nội","17,1 tỷ",190 triệu/m²,Đã có sổ,Đất thổ cư,,,90 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119976691.htm,"Phố Phạm Khắc Quảng, Phường Giang Biên, Quận Long Biên, Hà Nội","10,8 tỷ",180 triệu/m²,Đã có sổ,Đất thổ cư,,,60 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119971374.htm,"Phố Phạm Khắc Quảng, Phường Giang Biên, Quận Long Biên, Hà Nội","12,89 tỷ","143,22 triệu/m²",Đã có sổ,Đất thổ cư,,,90 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120504848.htm,"Xuân Bách, Xã Quang Tiến, Huyện Sóc Sơn, Hà Nội","1,399 tỷ","34,98 triệu/m²",Đã có sổ,Đất thổ cư,4 m,10 m,40 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119987759.htm,"PHỐ PHAN ĐÌNH GIÓT, Phường La Khê, Quận Hà Đông, Hà Nội","8,3 tỷ",166 triệu/m²,Đã có sổ,Đất thổ cư,4.8 m,,50 m²,
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120504732.htm,"Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội",29 tỷ,"349,40 triệu/m²",Đã có sổ,Đất thổ cư,,,83 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120146242.htm,"268, Ngõ 266 Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội","2,3 tỷ",50 triệu/m²,Đã có sổ,Đất thổ cư,4 m,12 m,46 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120504445.htm,"Phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","9,5 tỷ","133,80 triệu/m²",Đã có sổ,Đất thổ cư,4.7 m,15.2 m,71 m²,
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/120504361.htm,"Ngõ Láng Trung, Phường Láng Hạ, Quận Đống Đa, Hà Nội","15,5 tỷ","258,33 triệu/m²",Đã có sổ,Đất thổ cư,4 m,,60 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120503825.htm,"Phố Đàm Quang Trung, Phường Phúc Đồng, Quận Long Biên, Hà Nội",9 tỷ,"166,67 triệu/m²",Đã có sổ,Đất thổ cư,,,54 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120503821.htm,"Phú Mỹ, Xã Thư Phú, Huyện Thường Tín, Hà Nội","1,38 tỷ","27,88 triệu/m²",Đã có sổ,Đất thổ cư,5 m,10 m,49.5 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120503738.htm,"Đồng Phố, Xã Tân Dân, Huyện Phú Xuyên, Hà Nội","2,02 tỷ","18,46 triệu/m²",Đã có sổ,Đất thổ cư,6 m,16 m,109.4 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120503619.htm,"Đường Thụy Lôi, Xã Thuỵ Lâm, Huyện Đông Anh, Hà Nội","6,55 tỷ","74,43 triệu/m²",Đã có sổ,Đất thổ cư,5 m,,88 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120503614.htm,"Đường Đồng Dương, Phường Đồng Mai, Quận Hà Đông, Hà Nội","1,9 tỷ","45,24 triệu/m²",Đã có sổ,Đất thổ cư,,,42 m²,
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120090756.htm,"Khu hồ vàng, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội","16,85 tỷ","73,90 triệu/m²",Đã có sổ,Đất thổ cư,8 m,28.7 m,228 m²,Nam
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120503250.htm,"Hồng Vân, Xã Hồng Vân, Huyện Thường Tín, Hà Nội","1,79 tỷ","43,66 triệu/m²",Đã có sổ,Đất thổ cư,4 m,10 m,41 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120503215.htm,"Hồng Vân, Xã Hồng Vân, Huyện Thường Tín, Hà Nội","1,55 tỷ","36,05 triệu/m²",Đã có sổ,Đất thổ cư,5 m,9 m,43 m²,
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120503134.htm,"Dân sinh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội","4,15 tỷ","61,03 triệu/m²",Đã có sổ,Đất thổ cư,4.5 m,15 m,68 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120479030.htm,"Phố Ô Cách, Phường Đức Giang, Quận Long Biên, Hà Nội","3,9 tỷ","118,18 triệu/m²",Đã có sổ,Đất thổ cư,3.6 m,,33 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120502797.htm,"Đường Hồ Tai Trâu, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","16,45 tỷ","257,03 triệu/m²",Đã có sổ,Đất thổ cư,4.9 m,,64 m²,
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120502635.htm,"Cổ Đông, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội","2,985 tỷ","15,08 triệu/m²",Đã có sổ,Đất thổ cư,6 m,33 m,198 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120502345.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","15,6 tỷ",195 triệu/m²,Đã có sổ,Đất thổ cư,,,80 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120502327.htm,"Phố Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội","5,9 tỷ","125,53 triệu/m²",Đã có sổ,Đất thổ cư,,,47 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120502045.htm,"Đông mỹ, Xã Vạn Phúc, Huyện Thanh Trì, Hà Nội","3,86 tỷ","68,93 triệu/m²",Đã có sổ,Đất thổ cư,5.8 m,,56 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120501812.htm,"Đường Lâm Hạ, Phường Bồ Đề, Quận Long Biên, Hà Nội",21 tỷ,"244,19 triệu/m²",Đã có sổ,Đất thổ cư,,,86 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120501587.htm,"Phố Kim Quan Thượng, Phường Việt Hưng, Quận Long Biên, Hà Nội","15,7 tỷ","155,45 triệu/m²",Đã có sổ,Đất thổ cư,,,101 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120501431.htm,"Phố Mai Phúc, Phường Phúc Đồng, Quận Long Biên, Hà Nội","4,8 tỷ","137,14 triệu/m²",Đã có sổ,Đất thổ cư,,,35 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120500848.htm,"Vân Nội, Xã Vân Nội, Huyện Đông Anh, Hà Nội",4 tỷ,"74,07 triệu/m²",Đã có sổ,Đất thổ cư,4.3 m,13 m,54 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120500726.htm,"Phố Nguyễn Văn Hưởng, Phường Giang Biên, Quận Long Biên, Hà Nội","12,6 tỷ","201,60 triệu/m²",Đã có sổ,Đất thổ cư,5 m,,62.5 m²,Đông Bắc
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/119412157.htm,"Tô Khê, Phú Thị, Gia Lâm, Hà Nôi, Xã Phú Thị, Huyện Gia Lâm, Hà Nội",16 tỷ,"66,12 triệu/m²",Đã có sổ,Đất thổ cư,14.5 m,17.5 m,242 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/119647759.htm,"Đường Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","17,5 tỷ","171,57 triệu/m²",Đã có sổ,Đất thổ cư,7 m,,102 m²,
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120500451.htm,"35, Xã Bắc Phú, Huyện Sóc Sơn, Hà Nội","1,8 tỷ","11,46 triệu/m²",Đã có sổ,Đất thổ cư,8 m,25 m,157 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120500347.htm,"Dân sinh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội","8,9 tỷ",89 triệu/m²,Đã có sổ,Đất thổ cư,5 m,20 m,100 m²,Đông Nam
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120499914.htm#px=SR-special_display_ad-[PO-1][PL-default],"Vài Mới, Xã Hợp Thanh, Huyện Mỹ Đức, Hà Nội",990 triệu,"10,15 triệu/m²",Đã có sổ,Đất thổ cư,5 m,19.5 m,97.5 m²,
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120095396.htm#px=SR-special_display_ad-[PO-2][PL-default],"Phố Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội","7,1 tỷ","157,78 triệu/m²",Đã có sổ,Đất thổ cư,4 m,,45 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120499758.htm,"Đường Liên Mạc, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội",630000 đ,1.465 đ/m²,Đã có sổ,Đất nông nghiệp,,,430 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120499754.htm,"Phố Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","16,38 tỷ",182 triệu/m²,Đã có sổ,Đất thổ cư,,,90 m²,
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120499163.htm,"Bãi Thụy, Xã Đồng Tháp, Huyện Đan Phượng, Hà Nội","1,45 tỷ","41,43 triệu/m²",Đã có sổ,Đất thổ cư,3.4 m,11 m,35 m²,Nam
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120498689.htm,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","5,65 tỷ","188,33 triệu/m²",Đã có sổ,Đất thổ cư,4.2 m,,30 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120498142.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","10,2 tỷ","127,50 triệu/m²",Đã có sổ,Đất thổ cư,,,80 m²,
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/119047330.htm,"Phú Hiền, Xã Hợp Thanh, Huyện Mỹ Đức, Hà Nội",400 triệu,"7,97 triệu/m²",Đã có sổ,Đất thổ cư,4 m,11 m,50.2 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120496114.htm,"LIÊN THÔN, Xã Xuân Nộn, Huyện Đông Anh, Hà Nội","3,25 tỷ","54,17 triệu/m²",Đã có sổ,Đất thổ cư,4 m,16 m,60 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120495941.htm,"Liên Thôn, Xã Chương Dương, Huyện Thường Tín, Hà Nội","3,022 tỷ","33,96 triệu/m²",Đã có sổ,Đất thổ cư,6 m,15 m,89 m²,
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120494929.htm,"16/..., Phố Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội","1,6 tỷ","42,11 triệu/m²",Sổ chung / công chứng vi bằng,Đất thổ cư,,,38 m²,
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120494914.htm,"Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội","4,5 tỷ",90 triệu/m²,Đã có sổ,Đất thổ cư,,,50 m²,
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120494276.htm,"Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",380 triệu,"11,18 triệu/m²",Đã có sổ,Đất nông nghiệp,,,34 m²,
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120494140.htm,"68, đường.., Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội","6,2 tỷ","77,31 triệu/m²",Đã có sổ,Đất thổ cư,5.2 m,16.2 m,80.2 m²,Đông
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120494124.htm,"Thanh Sơn, Xã Minh Phú, Huyện Sóc Sơn, Hà Nội",6 tỷ,"34,88 triệu/m²",Đã có sổ,Đất thổ cư,,,172 m²,
https://www.nhatot.com/mua-ban-dat-huyen-phu-xuyen-ha-noi/120494070.htm,"Đường nhựa , Xã Vân Từ, Huyện Phú Xuyên, Hà Nội","1,35 tỷ","16,71 triệu/m²",Đã có sổ,Đất thổ cư,5.66 m,13.35 m,80.8 m²,Đông Nam
