Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120475091.htm,"Phố Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","12,9 tỷ","226,32 triệu/m²",10 phòng,,Sổ hồng riêng,Chung cư,57 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119542573.htm,"Phố Trịnh Văn Bô, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","3,5 tỷ","46,67 triệu/m²",2 phòng,,Đang chờ sổ,Chung cư,75 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120474509.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,56 tỷ","75,29 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,34 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/112137944.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","1,6 tỷ","47,06 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,34 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/119529318.htm,"Phố Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",15 tỷ,"230,77 triệu/m²",10 phòng,Nhiều hơn 6 phòng,Đang chờ sổ,"Căn hộ dịch vụ, mini",65 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120473036.htm,"Phố Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","6,298 tỷ","51,62 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,122 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120472853.htm,"Phố Ngọc Khánh, Phường Giảng Võ, Quận Ba Đình, Hà Nội","3,83 tỷ","47,88 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",80 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/119987540.htm,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","4,15 tỷ","53,90 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,77 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/119983478.htm,"Đường Dương Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội","4,75 tỷ","40,25 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,118 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120471862.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,5 tỷ","73,53 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,34 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120471612.htm,"Ngõ 2 Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","6,9 tỷ","57,50 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,120 m²,Đông Nam,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120471484.htm,"Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","4,3 tỷ","52,44 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",82 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120471456.htm,"87, Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội","4,85 tỷ","55,11 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,88 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120471422.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",4 tỷ,"63,49 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,63 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120471325.htm,"Trung Hòa, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",65 triệu,464.285 đ/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,140 m²,Nam,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120471194.htm#px=SR-special_display_ad-[PO-14][PL-default],"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","48,84 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Nam,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120470890.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","42,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120470872.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","5,5 tỷ","73,33 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,75 m²,Tây Nam,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120470697.htm,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","6,9 tỷ",60 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,115 m²,Đông Nam,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120470479.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,65 tỷ","44,17 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120470423.htm,"Lô đất O17 - HH1 , Lô đất O17 - HH1 Khu đô thị mới Tây Hồ Tây, Phường Xuân La, Quận Tây Hồ, Hà Nội","6,8 tỷ","77,27 triệu/m²",2 phòng,4 phòng,Sổ hồng riêng,Chung cư,88 m²,,Tây,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120470382.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,1 tỷ",50 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,Chung cư,62 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/113197989.htm,"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",700 triệu,"12,07 triệu/m²",2 phòng,2 phòng,1,Chung cư,58 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/106412615.htm,"Đường Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",750 triệu,"12,93 triệu/m²",2 phòng,2 phòng,1,Chung cư,58 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120470251.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,54 tỷ","74,71 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,34 m²,Tây Bắc,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118638700.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","42,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119535654.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115589870.htm,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","3,15 tỷ",45 triệu/m²,2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115553184.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","3,35 tỷ","41,88 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120469181.htm,"Đường cao tốc Hà Nội – Hải Phòng, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120469081.htm#px=SR-special_display_ad-[PO-9][PL-default],"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","48,84 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,43 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120468957.htm,"Vinhomes Smart City , Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","5,5 tỷ","69,62 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,79 m²,,Tây Nam,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120468755.htm,"Phố Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","3,39 tỷ","52,97 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,64 m²,Tây,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120468750.htm,"100, Tố hữu , Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội","4,75 tỷ","36,54 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,130 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120468653.htm#px=SR-special_display_ad-[PO-13][PL-default],"583, Nguyễn Trãi, Phường Văn Quán, Quận Hà Đông, Hà Nội","4,7 tỷ","33,57 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,140 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-chuong-my-ha-noi/120468513.htm,"Chung Cư Lộc Ninh, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội","1,79 tỷ","35,80 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,50 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120468259.htm,"Phố Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",13 tỷ,"185,71 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",70 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120467908.htm,"Ngõ 10 Phố 8 Tháng 3, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","2,7 tỷ",36 triệu/m²,3 phòng,,Sổ hồng riêng,"Tập thể, cư xá",75 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120466964.htm,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","9,8 tỷ","163,33 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",60 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115052784.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,6 tỷ","43,33 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,60 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115612399.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",3 tỷ,"42,86 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120466798.htm,"đào huy tập, Phường Việt Hưng, Quận Long Biên, Hà Nội","3,03 tỷ","49,67 triệu/m²",2 phòng,1 phòng,Đang chờ sổ,Chung cư,61 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120466708.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,59 tỷ","66,48 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,54 m²,,Tây Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120466629.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,695 tỷ",49 triệu/m²,2 phòng,1 phòng,Sổ hồng riêng,Chung cư,55 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115161592.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",3 tỷ,"42,86 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115161252.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,9 tỷ","42,65 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,68 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/109374376.htm,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","3,5 tỷ","43,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115160683.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,1 tỷ","44,68 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,47 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115160862.htm,"5, Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,5 tỷ","41,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115584087.htm,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội","2,5 tỷ","41,67 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,Chung cư,60 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106792444.htm,"Phố Nguyễn An Ninh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",750 triệu,"13,64 triệu/m²",2 phòng,2 phòng,1,Chung cư,55 m²,Tây Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/105812691.htm,"Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",785 triệu,"14,27 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,55 m²,Đông,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120465606.htm,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội","7,35 tỷ","131,25 triệu/m²",8 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",56 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/120465312.htm,"Phố Trịnh Văn Bô, Xã Vân Canh, Huyện Hoài Đức, Hà Nội","2,75 tỷ","37,67 triệu/m²",2 phòng,1 phòng,Hợp đồng mua bán,Chung cư,73 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120465253.htm,"304, Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",5 tỷ,"40,98 triệu/m²",4 phòng,,Hợp đồng mua bán,Chung cư,122 m²,Đông Bắc,Tây Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120464800.htm,"108, Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội","11,3 tỷ","240,94 triệu/m²",10 phòng,Nhiều hơn 6 phòng,Sổ hồng riêng,"Căn hộ dịch vụ, mini",46.9 m²,Đông Nam,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/120464187.htm,"phố Hàng Vôi , Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội","7,2 tỷ",96 triệu/m²,2 phòng,,Sổ hồng riêng,"Tập thể, cư xá",75 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120464101.htm,"Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","3,89 tỷ","51,18 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,76 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120070270.htm#px=SR-special_display_ad-[PO-17][PL-default],"Phố Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội","8,35 tỷ","72,61 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,115 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120463509.htm,"Phố Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội","2,75 tỷ","39,29 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,70 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120463317.htm,"Đường Dãy A2 Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội","3,83 tỷ","58,92 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",65 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120463008.htm,"Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","3,3 tỷ","48,53 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",68 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120462574.htm,"Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",2 tỷ,"48,78 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,41 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120462083.htm,"Phố Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","5,9 tỷ","53,64 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,110 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120461983.htm#px=SR-special_display_ad-[PO-3][PL-default],"Phố Đội Nhân, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","3,7 tỷ",735.440 đ/m²,2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",5031 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120461885.htm,"Ngõ 1 Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội","3,3 tỷ","48,53 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",68 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120460953.htm,"Phố Bùi Thiện Ngộ, Phường Giang Biên, Quận Long Biên, Hà Nội",6 tỷ,"59,41 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,101 m²,Đông Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120460642.htm,"Đường Lưu Hữu Phước, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội","3,8 tỷ","55,88 triệu/m²",2 phòng,,Sổ hồng riêng,Chung cư,68 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120460531.htm#px=SR-special_display_ad-[PO-7][PL-default],"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội","4,2 tỷ",40 triệu/m²,3 phòng,2 phòng,Sổ hồng riêng,Chung cư,105 m²,,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120460519.htm#px=SR-special_display_ad-[PO-8][PL-default],"nguyễn chánh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","4,85 tỷ","57,06 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,85 m²,,,Bàn giao thô
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120460500.htm,"Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","2,3 tỷ","71,88 triệu/m²",1 phòng,1 phòng,Sổ hồng riêng,Chung cư,32 m²,Tây Bắc,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120460497.htm,"Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội","3,05 tỷ","48,41 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,63 m²,,,
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120380023.htm,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","3,9 tỷ","51,32 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,76 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120432249.htm,"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","2,89 tỷ","44,46 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,Chung cư,65 m²,Tây,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120460351.htm#px=SR-special_display_ad-[PO-13][PL-default],"Ngõ 409 Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội","3,28 tỷ","50,46 triệu/m²",2 phòng,2 phòng,Sổ hồng riêng,"Tập thể, cư xá",65 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120459747.htm,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","2,3 tỷ","38,33 triệu/m²",2 phòng,1 phòng,Sổ hồng riêng,"Tập thể, cư xá",60 m²,,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120459515.htm,"136 Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","7,95 tỷ","64,63 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,123 m²,Đông Nam,Tây,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120459408.htm,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","4,7 tỷ","58,75 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,80 m²,,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120459366.htm,"Phố Thép Mới, Phường Giang Biên, Quận Long Biên, Hà Nội","4,4 tỷ","37,61 triệu/m²",3 phòng,2 phòng,Sổ hồng riêng,Chung cư,117 m²,Tây Bắc,Đông Nam,Nội thất đầy đủ
