Link,Giá tổng,Giá/m²,Giấy tờ pháp lý,Loại hình đất,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119963834.htm,2.9,58.0,Đã có sổ,Đất thổ cư,4.1,,50.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119961232.htm,6.29,118.68,Đã có sổ,Đất thổ cư,4.0,,53.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119961166.htm,5.69,116.12,Đã có sổ,Đất thổ cư,3.5,,49.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120462588.htm,4.2,76.36,Đã có sổ,Đất thổ cư,,,55.0,,Liên Mạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120462528.htm,6.35,135.11,Đã có sổ,Đất thổ cư,,,47.0,,Xuân Phương,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120462048.htm,2.7,54.0,Đã có sổ,Đất thổ cư,,,50.0,,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120461948.htm,1.36,15.04,Đã có sổ,Đất thổ cư,6.0,15.0,90.4,Đông Bắc,Minh Trí,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120461036.htm,3.5,64.81,Đã có sổ,Đất thổ cư,,,54.0,,Thượng Cát,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-thanh-xuan-ha-noi/120460837.htm,7.15,121.19,Đã có sổ,Đất thổ cư,3.5,14.0,59.0,Đông Nam,Thanh Xuân Nam,Thanh Xuân
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120460620.htm,20.5,256.25,Đã có sổ,Đất thổ cư,7.0,,80.0,,Nhật Tân,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119285566.htm,7.1,136.54,Đã có sổ,Đất thổ cư,6.2,8.4,52.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119816489.htm,8.2,132.26,Đã có sổ,Đất thổ cư,3.3,18.9,62.0,,Tân Triều,Thanh Trì
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119816999.htm,7.2,138.46,Đã có sổ,Đất thổ cư,4.5,,52.0,,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119886728.htm,5.3,143.24,Đã có sổ,Đất thổ cư,4.6,,37.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/119900558.htm,18.0,240.0,Đã có sổ,Đất thổ cư,4.0,,75.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120406775.htm,11.2,193.1,Đã có sổ,Đất nền dự án,4.5,13.0,58.0,Đông Bắc,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120459972.htm,2.6,22.22,Đã có sổ,Đất thổ cư,,,117.0,,Phù Linh,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120459473.htm,7.6,95.0,Đã có sổ,Đất thổ cư,5.0,16.0,80.0,,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120459331.htm,5.16,60.0,Đang chờ sổ,Đất thổ cư,5.0,17.0,86.0,,Ninh Sở,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120459067.htm,12.2,193.65,Đã có sổ,Đất thổ cư,,,63.0,Tây Bắc,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120175772.htm,3.75,85.62,Đã có sổ,Đất thổ cư,4.0,11.0,43.8,,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120458408.htm,10.3,141.1,Đã có sổ,Đất thổ cư,4.0,18.0,73.0,,Vĩnh Ngọc,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120458342.htm,7.808,122.0,Đã có sổ,Đất thổ cư,4.35,15.0,64.0,Đông,Lại Yên,Hoài Đức
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120457507.htm,1.95,55.71,Đã có sổ,Đất thổ cư,5.0,7.0,35.0,,Nam Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120117080.htm,15.8,175.56,Đã có sổ,Đất thổ cư,,,90.0,,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/120412426.htm,7.0,111.11,Đã có sổ,Đất thổ cư,5.0,12.3,63.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120455790.htm,4.8,80.0,Đã có sổ,Đất thổ cư,,,60.0,,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120455557.htm,3.28,109.33,Đã có sổ,Đất nền dự án,3.3,9.0,30.0,Tây Nam,Chúc Sơn,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120455112.htm,5.2,65.0,Đã có sổ,Đất thổ cư,,,80.0,,Đặng Xá,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120455027.htm,9.7,194.0,Đã có sổ,Đất thổ cư,4.0,12.5,50.0,,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-quan-thanh-xuan-ha-noi/120454490.htm#px=SR-special_display_ad-[PO-7][PL-default],10.3,251.22,Đã có sổ,Đất thổ cư,4.0,,41.0,,Kim Giang,Thanh Xuân
https://www.nhatot.com/mua-ban-dat-quan-thanh-xuan-ha-noi/119789243.htm,35.0,205.88,Đã có sổ,Đất thổ cư,17.0,10.0,170.0,,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120215780.htm,3.65,51.99,Đã có sổ,Đất thổ cư,5.0,15.0,70.2,Nam,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120453010.htm,6.5,116.07,Đã có sổ,Đất thổ cư,,,56.0,,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120452360.htm,7.36,92.0,Đã có sổ,Đất thổ cư,5.0,16.0,80.0,,Văn Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120452325.htm,2.205,31.5,Đã có sổ,Đất thổ cư,5.0,14.0,70.0,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120452207.htm,1.49,28.65,Đã có sổ,Đất thổ cư,4.0,13.0,52.0,,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120452028.htm,1.82,44.39,Đã có sổ,Đất thổ cư,6.0,8.0,41.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120302328.htm#px=SR-special_display_ad-[PO-15][PL-default],0.2,6.06,Đã có sổ,Đất thổ cư,,,33.0,,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120451470.htm,6.45,143.33,Đã có sổ,Đất thổ cư,3.3,,45.0,,Bồ Đề,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119559853.htm,10.48,197.74,Đã có sổ,Đất thổ cư,5.0,,53.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/118977103.htm,7.39,101.23,Đã có sổ,Đất thổ cư,4.0,,73.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120450951.htm,9.5,36.54,Đã có sổ,Đất thổ cư,,,260.0,,Hải Bối,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120450623.htm#px=SR-special_display_ad-[PO-20][PL-default],9.5,226.19,Đã có sổ,Đất thổ cư,4.0,11.0,42.0,Đông Nam,Giáp Bát,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120449622.htm,6.0,133.33,Đã có sổ,Đất thổ cư,,,45.0,,Bồ Đề,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120449408.htm,3.15,98.44,Đã có sổ,Đất thổ cư,3.8,,32.0,Tây Nam,Đông Dư,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/118417187.htm,7.1,129.09,Đã có sổ,Đất thổ cư,,,55.0,,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/116884098.htm,2.0,20.83,Đang chờ sổ,Đất nông nghiệp,,,96.0,,Xuân Phương,Nam Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120448560.htm,7.68,77.58,Đã có sổ,Đất thổ cư,4.7,,99.0,,Tương Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120448266.htm,7.9,179.55,Đã có sổ,Đất thổ cư,,,44.0,,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120446883.htm,2.1,61.76,Đã có sổ,Đất thổ cư,,,34.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120445873.htm,8.6,86.0,Đã có sổ,Đất thổ cư,6.6,,100.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120444972.htm,4.45,65.44,Đã có sổ,Đất thổ cư,4.1,,68.0,,Đông Mỹ,Thanh Trì
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120444919.htm,10.3,187.27,Đã có sổ,Đất thổ cư,,,55.0,,Yết Kiêu,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120443524.htm#px=SR-special_display_ad-[PO-11][PL-default],6.5,135.42,Đã có sổ,Đất thổ cư,,,48.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120443372.htm#px=SR-special_display_ad-[PO-12][PL-default],9.0,112.5,Đã có sổ,Đất thổ cư,,,80.0,Nam,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/120443318.htm,0.85,16.35,Sổ chung / công chứng vi bằng,Đất thổ cư,,,52.0,,Trần Phú,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120443205.htm,9.5,158.33,Đã có sổ,Đất thổ cư,4.3,,60.0,Bắc,Minh Khai,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120443121.htm#px=SR-special_display_ad-[PO-15][PL-default],3.65,81.11,Đã có sổ,Đất thổ cư,,,45.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120002326.htm,6.36,88.33,Đã có sổ,Đất thổ cư,,,72.0,,Mai Lâm,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120442917.htm,2.7,54.0,Đã có sổ,Đất thổ cư,5.17,,50.0,,Đặng Xá,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/114750130.htm,3.6,69.23,Đã có sổ,Đất thổ cư,,,52.0,,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120442548.htm,7.49,197.11,Đã có sổ,Đất thổ cư,,,38.0,,Vạn Phúc,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120442055.htm,1.824,24.0,Đã có sổ,Đất thổ cư,5.0,15.0,76.0,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120441929.htm,1.824,24.0,Đã có sổ,Đất thổ cư,4.5,16.0,76.0,,Thư Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120441817.htm,6.0,142.86,Đã có sổ,Đất thổ cư,,,42.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/120055983.htm,2.8,66.51,Đã có sổ,Đất thổ cư,,,42.1,,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/120441291.htm,1.6,3.64,Đã có sổ,Đất thổ cư,,,440.0,,Vân Hòa,Ba Vì
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120441067.htm,5.7,142.5,Đã có sổ,Đất thổ cư,4.0,10.0,40.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120440963.htm,5.5,83.33,Đã có sổ,Đất thổ cư,5.0,,66.0,,Tiên Dương,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120440645.htm,7.36,92.0,Đã có sổ,Đất thổ cư,5.0,16.0,80.0,,Văn Phú,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120440050.htm,15.5,172.22,Đã có sổ,Đất thổ cư,10.0,,90.0,,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120402616.htm,0.85,14.17,Đã có sổ,Đất thổ cư,4.0,15.0,60.0,Đông Nam,Hợp Thanh,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/119492273.htm,2.0,32.79,Đã có sổ,Đất thổ cư,5.0,12.2,61.0,Đông Nam,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120439644.htm,2.7,27.55,Đã có sổ,Đất thổ cư,,,98.0,,Cấn Hữu,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120412876.htm,4.5,56.25,Đã có sổ,Đất thổ cư,4.56,,80.0,Tây Nam,Đại Thành,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120439446.htm,10.9,218.0,Đã có sổ,Đất thổ cư,,,50.0,,Bưởi,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120439443.htm,12.7,198.44,Đã có sổ,Đất thổ cư,5.5,12.5,64.0,,Việt Hưng,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/120439076.htm,13.5,225.0,Đã có sổ,Đất thổ cư,,,60.0,,Dịch Vọng,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120438917.htm,0.3,6.67,Đã có sổ,Đất nông nghiệp,,,45.0,,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120102732.htm,1.95,55.71,Đã có sổ,Đất thổ cư,5.0,7.0,35.0,Tây,Nam Hồng,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120438203.htm,2.65,88.33,Đã có sổ,Đất thổ cư,,,30.0,,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120437213.htm,2.75,55.0,Đã có sổ,Đất thổ cư,4.7,11.0,50.0,,Cổ Loa,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120436140.htm,2.664,37.0,Đã có sổ,Đất thổ cư,4.5,16.0,72.0,Tây Nam,Phương Đình,Đan Phượng
https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120435418.htm,2.592,36.0,Đã có sổ,Đất thổ cư,5.0,14.4,72.0,Nam,Phương Đình,Đan Phượng
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/120435376.htm,20.0,250.0,Đã có sổ,Đất thổ cư,7.0,12.0,80.0,,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120433296.htm#px=SR-special_display_ad-[PO-3][PL-default],5.25,93.75,Đã có sổ,Đất thổ cư,3.9,14.3,56.0,,Thụy Phương,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120432880.htm,4.85,51.6,Đã có sổ,Đất thổ cư,4.5,,94.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-my-duc-ha-noi/120432866.htm,0.83,16.6,Đã có sổ,Đất thổ cư,,,50.0,,Hồng Sơn,Mỹ Đức
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120432641.htm#px=SR-special_display_ad-[PO-6][PL-default],4.1,68.33,Đã có sổ,Đất thổ cư,4.0,15.0,60.0,,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120432377.htm#px=SR-special_display_ad-[PO-7][PL-default],5.9,61.46,Đã có sổ,Đất thổ cư,4.1,23.3,96.0,,Đông Ngạc,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120191416.htm,4.1,48.81,Đã có sổ,Đất thổ cư,4.0,,84.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120431634.htm,1.46,21.35,Đã có sổ,Đất thổ cư,4.35,15.72,68.4,Đông Nam,Lại Thượng,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120431080.htm,15.3,170.0,Đã có sổ,Đất thổ cư,6.0,15.0,90.0,,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120429683.htm,3.068,41.29,Đã có sổ,Đất thổ cư,5.0,14.9,74.3,Tây Nam,Tân Xã,Thạch Thất
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120428701.htm,6.4,148.84,Đã có sổ,Đất thổ cư,,,43.0,,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119585851.htm,5.55,90.98,Đã có sổ,Đất thổ cư,,,61.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/118878070.htm,8.2,154.72,Đã có sổ,Đất thổ cư,5.0,,53.0,,Phú Lương,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120426763.htm,4.59,106.74,Đã có sổ,Đất thổ cư,,,43.0,,Yên Nghĩa,Hà Đông
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/119856946.htm#px=SR-special_display_ad-[PO-16][PL-default],13.2,197.01,Đã có sổ,Đất thổ cư,4.0,18.0,67.0,,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120426731.htm,4.7,75.81,Đã có sổ,Đất thổ cư,4.0,,62.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120426699.htm,5.7,100.0,Đã có sổ,Đất thổ cư,4.5,,57.0,,Đông La,Hoài Đức
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120197445.htm,3.5,41.67,Đã có sổ,Đất thổ cư,4.0,19.0,84.0,,Cổ Đông,Sơn Tây
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/120425892.htm,3.0,16.95,Đã có sổ,Đất thổ cư,9.0,16.0,177.0,Đông Nam,Sơn Đông,Sơn Tây
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120425820.htm,1.25,28.41,Đã có sổ,Đất thổ cư,5.0,9.0,44.0,,Tự Nhiên,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120425252.htm,16.0,213.33,Đã có sổ,Đất thổ cư,,,75.0,,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/120425119.htm,2.45,22.27,Đã có sổ,Đất thổ cư,22.0,5.0,110.0,,Tân Dân,Sóc Sơn
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120425109.htm,2.842,24.5,Đã có sổ,Đất thổ cư,,,116.0,,Phú Mãn,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/120424742.htm#px=SR-special_display_ad-[PO-5][PL-default],12.5,208.33,Đã có sổ,Đất thổ cư,4.0,15.0,60.0,,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120424216.htm,4.9,81.67,Đã có sổ,Đất thổ cư,3.7,,60.0,,Đông Mỹ,Thanh Trì
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120423816.htm,7.45,206.94,Đã có sổ,Đất thổ cư,,,36.0,,La Khê,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120423526.htm,5.8,96.67,Đã có sổ,Đất thổ cư,5.0,12.0,60.0,,Đông La,Hoài Đức
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119774516.htm,3.8,95.0,Đã có sổ,Đất thổ cư,,,40.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/119083050.htm,2.9,19.33,Đã có sổ,Đất thổ cư,,,150.0,,Đồng Mai,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/120423284.htm,2.2,4.11,Đã có sổ,Đất thổ cư,,,535.0,,Nam Phương Tiến,Chương Mỹ
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120422456.htm,3.11,50.98,Đã có sổ,Đất thổ cư,3.5,,61.0,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/115954813.htm#px=SR-special_display_ad-[PO-13][PL-default],10.0,243.9,Đã có sổ,Đất thổ cư,4.0,12.5,41.0,,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/119591401.htm#px=SR-special_display_ad-[PO-14][PL-default],2.0,60.61,Đã có sổ,Đất thổ cư,3.6,9.15,33.0,,Bồ Đề,Long Biên
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/120422313.htm,9.95,184.26,Đã có sổ,Đất thổ cư,4.3,,54.0,,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120421591.htm,3.0,25.0,Đã có sổ,Đất thổ cư,5.0,22.0,120.0,,Thống Nhất,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/120421316.htm,8.5,132.81,Đã có sổ,Đất thổ cư,3.3,19.3,64.0,,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120418768.htm,3.6,76.43,Đã có sổ,Đất thổ cư,4.2,11.0,47.1,,Đông Hội,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120418616.htm,3.11,51.49,Đã có sổ,Đất thổ cư,3.5,17.2,60.4,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120418522.htm,8.6,86.0,Đã có sổ,Đất thổ cư,6.6,15.0,100.0,,Nguyên Khê,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120418415.htm,3.11,51.49,Đã có sổ,Đất thổ cư,3.5,16.0,60.4,,Xuân Nộn,Đông Anh
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/120418390.htm,13.5,151.69,Đã có sổ,Đất nền dự án,6.0,14.5,89.0,Đông,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/118984641.htm#px=SR-special_display_ad-[PO-3][PL-default],14.0,127.27,Đã có sổ,Đất thổ cư,5.5,20.0,110.0,Tây Nam,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/114622141.htm,16.3,136.97,Đã có sổ,Đất thổ cư,7.9,,119.0,,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120416389.htm,18.864,16.0,Đã có sổ,Đất thổ cư,,,1179.0,,Phú Cát,Quốc Oai
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/120416252.htm,2.5,19.84,Đã có sổ,Đất thổ cư,,,126.0,,Bình Yên,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/120416215.htm,5.1,17.0,Đã có sổ,Đất thổ cư,8.0,37.0,300.0,,Phú Cát,Quốc Oai
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/120416031.htm,18.9,270.0,Đã có sổ,Đất thổ cư,,,70.0,,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120414630.htm,0.99,22.0,Đã có sổ,Đất thổ cư,4.5,,45.0,Nam,Chương Dương,Thường Tín
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/118956820.htm,1.8,18.0,Đã có sổ,Đất thổ cư,,,100.0,,Hạ Bằng,Thạch Thất
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120413489.htm,5.4,135.0,Đã có sổ,Đất nền dự án,,,40.0,,Vĩnh Quỳnh,Thanh Trì
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/120409208.htm,12.9,204.76,Đã có sổ,Đất thổ cư,5.0,13.0,63.0,,Kiến Hưng,Hà Đông
https://www.nhatot.com/mua-ban-dat-huyen-me-linh-ha-noi/120408344.htm,0.45,1.58,Đã có sổ,Đất thổ cư,6.0,45.0,285.0,Tây Nam,Quang Minh,Mê Linh
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/120408054.htm,1.499,34.86,Đã có sổ,Đất thổ cư,5.0,9.0,43.0,,Hồng Vân,Thường Tín
https://www.nhatot.com/mua-ban-dat-quan-cau-giay-ha-noi/120405757.htm,16.5,275.0,Đã có sổ,Đất thổ cư,,,60.0,,Nghĩa Tân,Cầu Giấy
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/119250729.htm,2.8,70.0,Đã có sổ,Đất thổ cư,,,40.0,,Xã Đại áng,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/120002706.htm,3.0,69.77,Đã có sổ,Đất thổ cư,,,43.0,,Đại áng,Thanh Trì
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/119630719.htm,3.9,20.86,Đã có sổ,Đất thổ cư,,,187.0,,Thụy Hương,Chương Mỹ
