Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích đất,Hướng cửa chính,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120649416.htm,10.68,267.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất cao cấp,Hàng Bột,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120649399.htm,17.5,233.33,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,75.0,,Nội thất đầy đủ,Ngã Tư Sở,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120571688.htm,7.0,218.75,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Nội thất cao cấp,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120649358.htm,7.0,184.21,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,38.0,,Nội thất đầy đủ,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120649344.htm,7.0,200.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120649248.htm,16.5,294.64,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,56.0,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120649152.htm,13.5,245.45,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,55.0,,Nội thất đầy đủ,Khâm Thiên,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/118752999.htm,4.7,156.67,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.8,,30.0,,Nội thất đầy đủ,Yên Sở,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120649130.htm,4.95,88.39,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,56.0,,Hoàn thiện cơ bản,Phú Lãm,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120649124.htm,9.0,180.0,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất đầy đủ,Ngọc Khánh,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120649105.htm,14.2,236.67,4,5,5,Đã có sổ,"Nhà mặt phố, mặt tiền",12.0,,60.0,,Hoàn thiện cơ bản,Yên Sở,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120262647.htm,7.0,200.0,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Hoàng Văn Thụ,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120263254.htm,6.5,203.12,4,5,6,Đã có sổ,"Nhà ngõ, hẻm",4.8,,32.0,,Nội thất đầy đủ,Hoàng Văn Thụ,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120649031.htm,13.2,330.0,4,4,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,40.0,,Nội thất cao cấp,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120190897.htm,5.8,193.33,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120648980.htm,6.0,171.43,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/116660849.htm,7.8,169.57,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,46.0,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/117347326.htm,6.1,164.86,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất cao cấp,Ngọc Hà,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/118959689.htm,7.8,216.67,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/116660650.htm,6.8,165.85,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,41.0,,Nội thất đầy đủ,Trống,Trống
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/116215971.htm,7.2,150.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,48.0,,Nội thất đầy đủ,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/116763693.htm,6.9,153.33,5,5,6,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120648868.htm,6.6,183.33,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/120648852.htm#px=SR-special_display_ad-[PO-18][PL-default],2.5,125.0,2,2,3,Đang chờ sổ,"Nhà mặt phố, mặt tiền",,,20.0,,Nội thất đầy đủ,Chương Dương,Hoàn Kiếm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120648839.htm,17.0,265.62,10,10,11,Đã có sổ,"Nhà ngõ, hẻm",,,64.0,,Nội thất cao cấp,Yên Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120571066.htm,7.2,175.61,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,41.0,,Nội thất đầy đủ,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120648726.htm,17.5,397.73,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,44.0,,Nội thất đầy đủ,Phương Mai,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120648724.htm,2.2,64.71,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,34.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120543035.htm,5.8,187.1,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",4.6,,31.0,,Nội thất đầy đủ,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120499994.htm,9.5,220.93,8,6,9,Đã có sổ,"Nhà ngõ, hẻm",,,43.0,,Nội thất đầy đủ,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120648647.htm,13.2,165.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,80.0,,Nội thất đầy đủ,Quảng An,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119724087.htm,5.95,175.0,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,34.0,,Nội thất đầy đủ,Thổ Quan,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120648613.htm,3.0,83.33,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120648548.htm,17.0,188.89,10,10,11,Đã có sổ,Nhà phố liền kề,,,90.0,,Nội thất đầy đủ,Đại Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120648544.htm,6.18,206.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,30.0,,Nội thất đầy đủ,Hạ Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120648532.htm,2.8,80.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/117889068.htm#px=SR-special_display_ad-[PO-11][PL-default],16.8,210.0,5,4,5,Đã có sổ,"Nhà ngõ, hẻm",5.0,16.0,80.0,,Nội thất đầy đủ,Ngọc Thụy,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120648476.htm,6.85,152.22,7,5,8,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,Tây,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120504055.htm,7.499,234.34,3,3,6,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Nội thất cao cấp,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120648394.htm,4.0,36.7,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,21.0,109.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120648384.htm,7.95,147.22,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,54.0,,Nội thất đầy đủ,Đội Cấn,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120509936.htm,7.8,173.33,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Cầu Dền,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120648338.htm,2.5,62.5,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120648187.htm,3.0,85.71,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Hoàn thiện cơ bản,Phụng Châu,Chương Mỹ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120648123.htm,6.95,154.44,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120647851.htm,7.2,200.0,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Hạ Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120647815.htm,5.25,164.06,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,32.0,,Hoàn thiện cơ bản,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120647702.htm,4.95,150.0,3,1,4,Đã có sổ,"Nhà ngõ, hẻm",,,33.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120647557.htm,7.5,138.89,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,54.0,,Nội thất đầy đủ,Định Công,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120647463.htm,7.2,180.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất cao cấp,Cầu Dền,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120569433.htm,1.99,64.19,2,2,2,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",4.5,7.0,31.0,,Hoàn thiện cơ bản,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120647425.htm,5.15,166.13,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,31.0,,Nội thất đầy đủ,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120320256.htm,7.8,205.26,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",3.5,10.8,38.0,Đông,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120569344.htm,6.2,167.57,6,6,5,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất đầy đủ,Kim Mã,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/118800826.htm,5.58,111.6,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120647185.htm,8.2,190.7,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,43.0,,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120647164.htm,9.7,277.14,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất cao cấp,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120647159.htm,3.2,106.67,2,2,3,Không có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Đồng Tâm,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120647087.htm,5.75,174.24,4,3,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,33.0,Tây Bắc,Nội thất đầy đủ,Yên Sở,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119414451.htm,8.567,190.4,4,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Trung Liệt,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120647010.htm,7.4,205.56,6,6,6,Đã có sổ,Nhà phố liền kề,5.0,7.0,36.0,,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119774147.htm,20.5,301.47,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,68.0,,Nội thất cao cấp,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120646911.htm,6.0,162.16,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,37.0,,Nội thất đầy đủ,Đội Cấn,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/113002432.htm,37.0,451.22,10,6,9,Đã có sổ,"Nhà mặt phố, mặt tiền",,,82.0,,Nội thất cao cấp,Cầu Dền,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120646894.htm,6.565,182.36,4,4,6,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Hoàn thiện cơ bản,Cát Linh,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120254478.htm,17.5,700.0,5,5,5,Đã có sổ,"Nhà mặt phố, mặt tiền",4.5,,25.0,,Nội thất cao cấp,Kim Mã,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120380003.htm,16.5,412.5,5,5,5,Đã có sổ,"Nhà ngõ, hẻm",4.5,,40.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120245222.htm,41.0,745.45,8,6,8,Đã có sổ,"Nhà mặt phố, mặt tiền",8.0,,55.0,,Nội thất cao cấp,Ngọc Khánh,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/116843932.htm,26.5,294.44,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,,90.0,,Nội thất đầy đủ,Cửa Nam,Hoàn Kiếm
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120366304.htm,28.0,329.41,8,6,8,Đã có sổ,"Nhà ngõ, hẻm",8.0,,85.0,,Nội thất cao cấp,Liễu Giai,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/120646865.htm,3.2,76.19,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,42.0,,Hoàn thiện cơ bản,Đại Thành,Quốc Oai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/120344472.htm,45.0,1120.0,8,6,8,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,,40.0,,Nội thất cao cấp,Hàng Bài,Hoàn Kiếm
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119857692.htm,85.0,708.33,10,6,10,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,,120.0,,Nội thất cao cấp,Cát Linh,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/118964524.htm,57.0,518.18,10,6,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,110.0,,Nội thất cao cấp,Phố Huế,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/117434024.htm,26.5,331.25,6,6,6,Đã có sổ,"Nhà mặt phố, mặt tiền",6.1,,80.0,,Nội thất cao cấp,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120646828.htm,3.45,73.4,3,3,3,Đã có sổ,"Nhà ngõ, hẻm",,,47.0,,Hoàn thiện cơ bản,Đông La,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/118919137.htm,22.9,508.89,4,4,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,45.0,,Nội thất đầy đủ,Bạch Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120646820.htm#px=SR-special_display_ad-[PO-12][PL-default],12.5,240.38,4,5,5,Đã có sổ,Nhà phố liền kề,4.2,11.0,52.0,Tây Nam,Nội thất đầy đủ,Thanh Xuân Trung,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/116304800.htm,15.9,159.0,5,5,4,Đã có sổ,"Nhà ngõ, hẻm",5.0,,100.0,Đông Nam,Nội thất cao cấp,Cầu Dền,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120646809.htm,15.2,337.78,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,45.0,,Nội thất cao cấp,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120167244.htm,15.0,333.33,6,6,6,Đã có sổ,"Nhà ngõ, hẻm",250.0,,45.0,,Nội thất cao cấp,Lê Đại Hành,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120646728.htm,2.86,42.06,2,2,2,Đã có sổ,"Nhà ngõ, hẻm",12.0,5.5,68.0,,Nội thất đầy đủ,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119779725.htm,3.85,192.5,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,20.0,,Nội thất đầy đủ,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120646699.htm,12.5,277.78,3,3,7,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Long Biên,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120070006.htm,5.9,168.57,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Thanh Nhàn,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120014621.htm,4.78,159.33,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Yên Sở,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120646694.htm,6.95,217.19,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,32.0,,Nội thất cao cấp,Khương Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119669226.htm,5.03,162.26,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,31.0,,Nội thất cao cấp,Vĩnh Hưng,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119180285.htm,5.78,160.56,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,36.0,,Nội thất đầy đủ,Thịnh Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120277297.htm,7.8,216.67,4,3,5,Đã có sổ,"Nhà ngõ, hẻm",4.0,,36.0,,Nội thất cao cấp,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119856069.htm,4.69,104.22,2,1,2,Đã có sổ,"Nhà ngõ, hẻm",,,45.0,,Nội thất đầy đủ,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120646561.htm,12.0,206.9,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,58.0,,Nội thất cao cấp,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/118051294.htm,5.28,176.0,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Đàn,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120646377.htm,8.48,212.0,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",4.0,,40.0,,Nội thất cao cấp,Thanh Lương,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120553305.htm,6.85,171.25,6,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Cống Vị,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120258459.htm,5.35,133.75,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",4.2,,40.0,Đông,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120259213.htm,4.95,137.5,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.2,,36.0,Đông Nam,Nội thất đầy đủ,Thạch Bàn,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120512421.htm#px=SR-special_display_ad-[PO-12][PL-default],6.0,171.43,3,3,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất đầy đủ,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120646273.htm,36.0,163.64,10,6,7,Đã có sổ,"Nhà ngõ, hẻm",12.0,,220.0,,Nội thất cao cấp,Quan Hoa,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120646267.htm,4.0,200.0,3,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,20.0,,Nội thất đầy đủ,Cát Linh,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120646222.htm,48.5,494.9,5,5,6,Đã có sổ,Nhà phố liền kề,5.6,,98.0,,Nội thất cao cấp,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120646211.htm,3.15,98.44,4,4,5,Đã có sổ,"Nhà mặt phố, mặt tiền",3.5,9.5,32.0,Nam,Nội thất đầy đủ,Đông La,Hoài Đức
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120646114.htm,5.2,173.33,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120646104.htm,4.85,161.67,3,4,5,Đã có sổ,"Nhà ngõ, hẻm",4.2,,30.0,,Nội thất đầy đủ,Việt Hưng,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/120318614.htm,14.4,60.0,5,6,3,Đã có sổ,"Nhà mặt phố, mặt tiền",1005.0,,240.0,,Hoàn thiện cơ bản,Phú Thị,Gia Lâm
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119512271.htm,85.0,340.0,10,10,11,Đã có sổ,"Nhà mặt phố, mặt tiền",,,250.0,,Nội thất cao cấp,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120646039.htm,8.7,248.57,4,4,5,Đã có sổ,"Nhà ngõ, hẻm",,,35.0,,Nội thất cao cấp,Dịch Vọng Hậu,Cầu Giấy
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/117752146.htm,9.5,158.33,2,2,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,,60.0,,Nội thất đầy đủ,Láng Hạ,Đống Đa
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120584419.htm,7.75,155.0,6,6,7,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất đầy đủ,Vĩnh Phúc,Ba Đình
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120645914.htm#px=SR-special_display_ad-[PO-4][PL-default],7.95,198.75,4,4,4,Đã có sổ,"Nhà ngõ, hẻm",,,40.0,,Nội thất đầy đủ,Cầu Diễn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120645906.htm,22.0,220.0,6,6,5,Đã có sổ,Nhà biệt thự,10.0,10.0,100.0,,Nội thất cao cấp,Thụy Khuê,Tây Hồ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120645804.htm,4.0,133.33,3,3,4,Đã có sổ,"Nhà ngõ, hẻm",,,30.0,,Nội thất đầy đủ,Việt Hưng,Long Biên
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120645735.htm,12.5,250.0,10,10,7,Đã có sổ,"Nhà ngõ, hẻm",,,50.0,,Nội thất cao cấp,Ngã Tư Sở,Đống Đa
