Link,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Giấy tờ pháp lý,Loại hình căn hộ,Diện tích,Hướng cửa chính,Hướng ban công,Tình trạng nội thất,Xã/Phường,Quận/Huyện
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120478449.htm,5.55,81.62,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120478440.htm,6.75,71.81,3,2,Sổ hồng riêng,Chung cư,94.0,,,Nội thất đầy đủ,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120478399.htm,6.2,81.58,2,2,Sổ hồng riêng,Chung cư,76.0,,,Nội thất đầy đủ,Cầu Diễn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120478386.htm,7.2,67.29,2,2,Sổ hồng riêng,Chung cư,107.0,,,Nội thất đầy đủ,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120074939.htm,6.3,63.64,3,2,Sổ hồng riêng,Chung cư,99.0,,,Nội thất cao cấp,Thượng Đình,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/119968153.htm,13.2,220.0,10,6,Sổ hồng riêng,Chung cư mini,60.0,,,Nội thất cao cấp,Thanh Lương,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/119663562.htm,3.75,98.68,1,1,Sổ hồng riêng,Tập thể,38.0,,,Nội thất cao cấp,Hàng Bài,Hoàn Kiếm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120048706.htm#px=SR-special_display_ad-[PO-8][PL-default],2.025,72.32,1,1,Hợp đồng mua bán,Chung cư,28.0,Tây Nam,Đông Bắc,Hoàn thiện cơ bản,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120477978.htm#px=SR-special_display_ad-[PO-9][PL-default],3.0,69.77,1,1,Sổ hồng riêng,Chung cư,43.0,Đông Bắc,Tây Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120477903.htm#px=SR-special_display_ad-[PO-10][PL-default],3.1,72.09,1,1,Sổ hồng riêng,Chung cư,43.0,,Tây Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120477877.htm#px=SR-special_display_ad-[PO-11][PL-default],1.79,51.14,1,1,Sổ hồng riêng,Tập thể,35.0,,,Nội thất đầy đủ,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120477862.htm#px=SR-special_display_ad-[PO-12][PL-default],4.8,64.0,3,2,Sổ hồng riêng,Chung cư,75.0,Tây Nam,Đông Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120477787.htm#px=SR-special_display_ad-[PO-13][PL-default],2.9,34.12,2,2,Sổ hồng riêng,Tập thể,85.0,,,Nội thất đầy đủ,Minh Khai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120477358.htm,3.62,67.04,2,1,Sổ hồng riêng,Chung cư,54.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120476745.htm,4.7,47.0,3,2,Sổ hồng riêng,Chung cư,100.0,,,Nội thất đầy đủ,Nhân Chính,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120476347.htm,2.5,73.53,1,1,Sổ hồng riêng,Chung cư,34.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/120476035.htm,2.65,44.17,2,2,Sổ hồng riêng,Chung cư,60.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Tả Thanh Oai,Thanh Trì
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120475333.htm,4.2,56.0,3,3,Sổ hồng riêng,Tập thể,75.0,,,Nội thất cao cấp,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120475091.htm,12.9,226.32,10,10,Sổ hồng riêng,Chung cư,57.0,,,Nội thất đầy đủ,Bách Khoa,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/119542573.htm,3.5,46.67,2,2,Đang chờ sổ,Chung cư,75.0,,,Nội thất đầy đủ,Xuân Phương,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120474509.htm,2.56,75.29,1,1,Sổ hồng riêng,Chung cư,34.0,,,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/112137944.htm,1.6,47.06,1,1,Sổ hồng riêng,Chung cư,34.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/119529318.htm,15.0,230.77,10,6,Đang chờ sổ,Chung cư mini,65.0,,,Nội thất cao cấp,Mai Dịch,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120473036.htm,6.298,51.62,3,2,Sổ hồng riêng,Chung cư,122.0,,,Nội thất đầy đủ,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120472853.htm,3.83,47.88,3,2,Sổ hồng riêng,Tập thể,80.0,,,Nội thất cao cấp,Giảng Võ,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/119987540.htm,4.15,53.9,2,2,Sổ hồng riêng,Chung cư,77.0,,,Nội thất đầy đủ,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/119983478.htm,4.75,40.25,3,2,Sổ hồng riêng,Chung cư,118.0,,,Hoàn thiện cơ bản,Dương Nội,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120471862.htm,2.5,73.53,1,1,Sổ hồng riêng,Chung cư,34.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120471612.htm,6.9,57.5,3,2,Sổ hồng riêng,Chung cư,120.0,Đông Nam,Tây Bắc,Nội thất đầy đủ,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120471484.htm,4.3,52.44,3,2,Sổ hồng riêng,Tập thể,82.0,,,Nội thất đầy đủ,Đồng Tâm,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120471456.htm,4.85,55.11,3,2,Sổ hồng riêng,Chung cư,88.0,,,Nội thất đầy đủ,Mai Động,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120471422.htm,4.0,63.49,2,2,Sổ hồng riêng,Chung cư,63.0,,,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120471325.htm,0.065,0.464285,3,2,Sổ hồng riêng,Chung cư,140.0,Nam,Tây Nam,Nội thất đầy đủ,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120471194.htm#px=SR-special_display_ad-[PO-14][PL-default],2.1,48.84,1,1,Sổ hồng riêng,Chung cư,43.0,Tây Nam,Đông Bắc,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120470890.htm,2.9,42.65,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120470872.htm,5.5,73.33,3,2,Sổ hồng riêng,Chung cư,75.0,Tây Nam,Đông Bắc,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120470697.htm,6.9,60.0,3,2,Sổ hồng riêng,Chung cư,115.0,Đông Nam,Tây Bắc,Nội thất đầy đủ,Nghĩa Đô,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120470479.htm,2.65,44.17,2,1,Sổ hồng riêng,Chung cư,60.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/120470423.htm,6.8,77.27,2,4,Sổ hồng riêng,Chung cư,88.0,,Tây,Nội thất đầy đủ,Xuân La,Tây Hồ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120470382.htm,3.1,50.0,2,2,Sổ hồng riêng,Chung cư,62.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/113197989.htm,0.7,12.07,2,2,Sổ hồng riêng,Chung cư,58.0,,,Nội thất đầy đủ,Giáp Bát,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/106412615.htm,0.75,12.93,2,2,Sổ hồng riêng,Chung cư,58.0,,,Nội thất đầy đủ,Ô Chợ Dừa,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120470251.htm,2.54,74.71,1,1,Sổ hồng riêng,Chung cư,34.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/118638700.htm,2.9,42.65,2,2,Sổ hồng riêng,Chung cư,68.0,,Đông Nam,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119535654.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115589870.htm,3.15,45.0,2,2,Sổ hồng riêng,Chung cư,70.0,,,Nội thất cao cấp,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115553184.htm,3.35,41.88,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120469181.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120469081.htm#px=SR-special_display_ad-[PO-9][PL-default],2.1,48.84,1,1,Sổ hồng riêng,Chung cư,43.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120468957.htm,5.5,69.62,3,2,Sổ hồng riêng,Chung cư,79.0,,Tây Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120468755.htm,3.39,52.97,2,1,Sổ hồng riêng,Chung cư,64.0,Tây,Đông,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120468750.htm,4.75,36.54,3,2,Sổ hồng riêng,Chung cư,130.0,,,Hoàn thiện cơ bản,Nguyễn Trãi,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120468653.htm#px=SR-special_display_ad-[PO-13][PL-default],4.7,33.57,3,2,Sổ hồng riêng,Chung cư,140.0,,,Hoàn thiện cơ bản,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-chuong-my-ha-noi/120468513.htm,1.79,35.8,2,1,Sổ hồng riêng,Chung cư,50.0,,,Nội thất đầy đủ,Chúc Sơn,Chương Mỹ
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120468259.htm,13.0,185.71,10,6,Sổ hồng riêng,Chung cư mini,70.0,,,Nội thất cao cấp,Vĩnh Tuy,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120467908.htm,2.7,36.0,3,3,Sổ hồng riêng,Tập thể,75.0,,,Nội thất cao cấp,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120466964.htm,9.8,163.33,10,6,Sổ hồng riêng,Chung cư mini,60.0,,,Nội thất cao cấp,Lĩnh Nam,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115052784.htm,2.6,43.33,2,2,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115612399.htm,3.0,42.86,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120466798.htm,3.03,49.67,2,1,Đang chờ sổ,Chung cư,61.0,,,Nội thất đầy đủ,Việt Hưng,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120466708.htm,3.59,66.48,2,1,Sổ hồng riêng,Chung cư,54.0,,Tây Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120466629.htm,2.695,49.0,2,1,Sổ hồng riêng,Chung cư,55.0,,,Nội thất cao cấp,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115161592.htm,3.0,42.86,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115161252.htm,2.9,42.65,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/109374376.htm,3.5,43.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất đầy đủ,Đa Tốn,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115160683.htm,2.1,44.68,1,1,Sổ hồng riêng,Chung cư,47.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115160862.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/115584087.htm,2.5,41.67,2,1,Sổ hồng riêng,Chung cư,60.0,,,Nội thất đầy đủ,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/106792444.htm,0.75,13.64,2,2,Sổ hồng riêng,Chung cư,55.0,Tây Nam,Đông Nam,Nội thất đầy đủ,Tân Mai,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/105812691.htm,0.785,14.27,2,2,Sổ hồng riêng,Chung cư,55.0,Đông,Đông,Nội thất đầy đủ,Đàn,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120465606.htm,7.35,131.25,8,6,Sổ hồng riêng,Chung cư mini,56.0,,,Nội thất đầy đủ,Mộ Lao,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-hoai-duc-ha-noi/120465312.htm,2.75,37.67,2,1,Hợp đồng mua bán,Chung cư,73.0,,,Nội thất đầy đủ,Vân Canh,Hoài Đức
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120465253.htm,5.0,40.98,4,4,Hợp đồng mua bán,Chung cư,122.0,Đông Bắc,Tây Nam,Hoàn thiện cơ bản,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120464800.htm,11.3,240.94,10,6,Sổ hồng riêng,Chung cư mini,46.9,Đông Nam,Đông Nam,Nội thất đầy đủ,Thanh Xuân Bắc,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/120464187.htm,7.2,96.0,2,2,Sổ hồng riêng,Tập thể,75.0,,,Nội thất cao cấp,Hàng Buồm,Hoàn Kiếm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120464101.htm,3.89,51.18,2,2,Sổ hồng riêng,Chung cư,76.0,,,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120070270.htm#px=SR-special_display_ad-[PO-17][PL-default],8.35,72.61,3,2,Sổ hồng riêng,Chung cư,115.0,,,Nội thất cao cấp,Trung Liệt,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120463509.htm,2.75,39.29,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Đức Giang,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120463317.htm,3.83,58.92,2,1,Sổ hồng riêng,Tập thể,65.0,,,Nội thất đầy đủ,Bạch Đằng,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120463008.htm,3.3,48.53,2,1,Sổ hồng riêng,Tập thể,68.0,,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120462574.htm,2.0,48.78,2,2,Sổ hồng riêng,Chung cư,41.0,,,Nội thất đầy đủ,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120462083.htm,5.9,53.64,3,2,Sổ hồng riêng,Chung cư,110.0,,,Nội thất cao cấp,Cầu Diễn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120461983.htm#px=SR-special_display_ad-[PO-3][PL-default],3.7,0.7354400000000001,2,2,Sổ hồng riêng,Tập thể,5031.0,,,Nội thất đầy đủ,Vĩnh Phúc,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120461885.htm,3.3,48.53,2,1,Sổ hồng riêng,Tập thể,68.0,,,Nội thất cao cấp,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120460953.htm,6.0,59.41,3,2,Sổ hồng riêng,Chung cư,101.0,Đông Bắc,Đông Nam,Nội thất cao cấp,Giang Biên,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120460642.htm,3.8,55.88,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Cầu Diễn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120460531.htm#px=SR-special_display_ad-[PO-7][PL-default],4.2,40.0,3,2,Sổ hồng riêng,Chung cư,105.0,,,Nội thất đầy đủ,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/120460519.htm#px=SR-special_display_ad-[PO-8][PL-default],4.85,57.06,3,2,Sổ hồng riêng,Chung cư,85.0,,,Bàn giao thô,Trung Hoà,Cầu Giấy
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120460500.htm,2.3,71.88,1,1,Sổ hồng riêng,Chung cư,32.0,Tây Bắc,Đông Nam,Nội thất cao cấp,Tây Mỗ,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120460497.htm,3.05,48.41,2,2,Sổ hồng riêng,Chung cư,63.0,,,Nội thất đầy đủ,Phúc La,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120380023.htm,3.9,51.32,2,2,Sổ hồng riêng,Chung cư,76.0,,,Nội thất cao cấp,Cổ Nhuế 1,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120432249.htm,2.89,44.46,2,2,Sổ hồng riêng,Chung cư,65.0,Tây,Đông Nam,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120460351.htm#px=SR-special_display_ad-[PO-13][PL-default],3.28,50.46,2,2,Sổ hồng riêng,Tập thể,65.0,,,Nội thất cao cấp,Ngọc Khánh,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120459747.htm,2.3,38.33,2,1,Sổ hồng riêng,Tập thể,60.0,,,Hoàn thiện cơ bản,Thịnh Quang,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120459515.htm,7.95,64.63,3,2,Sổ hồng riêng,Chung cư,123.0,Đông Nam,Tây,Nội thất cao cấp,Phú Diễn,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120459408.htm,4.7,58.75,3,2,Sổ hồng riêng,Chung cư,80.0,,,Nội thất cao cấp,Mỹ Đình 1,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/120459366.htm,4.4,37.61,3,2,Sổ hồng riêng,Chung cư,117.0,Tây Bắc,Đông Nam,Nội thất đầy đủ,Giang Biên,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/120459286.htm,3.3,40.34,3,2,Sổ hồng riêng,Chung cư,81.8,,,Nội thất đầy đủ,Xuân Đỉnh,Bắc Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119526866.htm,2.35,50.0,1,1,Sổ hồng riêng,Chung cư,47.0,,,Hoàn thiện cơ bản,Trâu Quỳ,Gia Lâm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120458998.htm,6.98,55.4,3,2,Sổ hồng riêng,Chung cư,126.0,Đông Nam,Tây,Nội thất đầy đủ,Trung Văn,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120458648.htm,2.35,39.17,2,1,Sổ hồng riêng,Tập thể,60.0,,,Nội thất đầy đủ,Khương Thượng,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/120011871.htm,0.003735,0.041966,2,2,Hợp đồng mua bán,Chung cư,89.0,,,Hoàn thiện cơ bản,Văn Quán,Hà Đông
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120458384.htm,1.9,39.58,2,1,Hợp đồng mua bán,Chung cư,48.0,Đông Nam,Đông Nam,Nội thất cao cấp,Hoàng Liệt,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/120458232.htm#px=SR-special_display_ad-[PO-4][PL-default],17.8,254.29,10,6,Sổ hồng riêng,Chung cư mini,70.0,Đông,Đông,Nội thất cao cấp,Khương Mai,Thanh Xuân
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/120458202.htm,4.5,84.11,3,3,Sổ hồng riêng,Tập thể,53.5,,,Nội thất cao cấp,Thành Công,Ba Đình
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/120458092.htm,2.0,66.67,1,1,Hợp đồng mua bán,Tập thể,30.0,,,Nội thất đầy đủ,Văn Chương,Đống Đa
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/120457755.htm,3.18,46.76,2,1,Sổ hồng riêng,Tập thể,68.0,,,Nội thất đầy đủ,Quỳnh Mai,Hai Bà Trưng
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/120457024.htm,6.495,42.45,3,2,Sổ hồng riêng,Chung cư,153.0,Đông Nam,Tây Nam,Nội thất đầy đủ,Mỹ Đình 2,Nam Từ Liêm
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/118802256.htm,3.3,48.53,2,2,Sổ hồng riêng,Chung cư,68.0,,,Nội thất đầy đủ,Phúc Lợi,Long Biên
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120456871.htm,3.35,46.53,2,1,Sổ hồng riêng,Chung cư,72.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/120456799.htm,3.35,46.53,2,1,Sổ hồng riêng,Chung cư,72.0,,,Nội thất đầy đủ,Đại Kim,Hoàng Mai
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120456792.htm,2.85,40.71,2,2,Sổ hồng riêng,Chung cư,70.0,,,Hoàn thiện cơ bản,Kiêu Kỵ,Gia Lâm
